Earthquake,SubmarineProximity,TsunamiHeight,WarningUrgency
2.4405752758601422,1.6937420056483037,9.03104011361119,12.31754100299727
0.3123779592896929,1.2172040948893592,2.499021702986824,2.844620297436438
-0.9425148497666294,0.7371408279218395,1.682483020018544,0.7575036954533616
0.6703375293534835,1.1984068070064509,3.5516589930997013,4.960767455892291
-0.2102717115704607,-0.1270924445242607,-0.202822901557884,-0.9381271921141014
0.6650820092166824,-0.1795365014152403,0.9724597968220065,1.625743718460007
-0.428959091488605,1.2584221709525645,2.9979364938625,3.166864405021259
0.8194189598967531,1.274270037963824,2.45508314580504,4.25155916003781
0.4219473072359405,0.9081934207003632,2.6688779046672853,3.9756882622978726
1.3121874274708505,1.3638361825066052,4.639823450009129,6.723404552287627
-0.0485506026684146,-1.1620742300553422,-1.5524779132155742,-1.052374018634444
1.2288315901404876,1.1213220907476185,4.923803618583769,7.718942412825648
0.7116713551329364,-0.7574181148239949,-0.449225341404861,-0.175212373419934
0.8391783434921132,0.0229842373511267,1.1583985021031584,2.186231770760493
-1.4666074605782804,0.2097910364048484,0.6103867102406554,-1.72027936666744
-0.4654315032146485,0.5933906728729158,1.1527042523601476,1.669651514122065
-0.877699105775048,1.9885598162923104,3.126887805281933,3.268392871118763
0.673520644875498,-1.6253554039745473,-2.3304895876687475,-2.08523385507252
2.0222469440809823,1.746540961132205,7.088113423044681,10.326912216098991
0.6035517636118476,1.0171649855657168,2.168845669093613,3.4280456070535537
1.3916775829604369,0.0251929184977284,1.530349508221435,3.67579386763823
-0.317620197190778,0.2128137481952184,0.7451297728931081,1.3083320566879828
0.1428103807834234,-1.5044376616278448,-3.0024802796468006,-3.275714361790547
-1.1737342906091468,0.964880929544895,1.357387258690345,1.025702363612609
-0.2503585852255518,0.2144185028583421,0.1763828665040069,0.1416744365792719
-0.7201527603658383,-2.660829505263385,-4.440082169850737,-6.699103300710739
0.0291057176357767,0.332929301407688,1.6962984523165296,2.4076531766302782
0.1745133953366829,-0.2889717607974316,0.2946842051764784,0.7929122032286637
-1.3358508658706565,1.1143584500791424,2.3774013150213724,0.5944271039131432
-1.5394315106040857,-0.9039065813117994,-2.260562599897,-3.5255985027031524
-1.7623763858297694,-2.377519698075271,-3.698562179877002,-6.130839195120097
0.4313446641109213,-0.2791835651727626,0.0723877326326031,0.7149297544243656
-0.2296519903894721,-0.8843693919517174,-1.686248968795642,-2.61983681975348
-1.5046998845030837,-0.3577956533056656,-0.5363953221958356,-1.902798153075927
-0.0675483852094139,-0.604280142989803,-0.8547756397663809,-1.2581352720588728
-1.3859547045727902,-2.451619514332988,-4.235348600782575,-6.085729044934871
-0.5856957190880815,0.6817562253987995,1.436160904645173,0.7522939749968902
-0.246977520022596,0.1249247313643941,1.521808282252093,2.881462506971577
-0.1926579522033639,0.711942155149897,2.5679511648144264,3.0882636642305004
-2.1186700103704115,-0.495118871467624,0.1187959676155222,-1.9974226967771729
1.1221161254344212,-0.5791500321515952,0.8520021829370712,2.186015949644119
1.658124315857055,0.3748787136137098,3.5111530793716748,5.285976112287769
0.3410501378975062,1.5659910965999888,3.595286147775191,5.017719016294542
0.7167872149246441,-0.8737321906253169,-0.096959478829627,0.1410360722516583
2.75892943035065,1.7909809594905173,11.656975017132083,16.94936043496709
0.5906902269904647,0.1865183704803101,1.9050306882250727,2.880695602119202
-1.5458948915296915,0.2665118666954265,0.8938420268014515,-0.724580307071329
0.8406047528310552,0.4774433324045544,2.6331064138689846,4.3057781979577605
-0.2059569743013365,0.5233583839830804,0.9659197488875194,1.3150324184272304
-1.0156881504474504,0.6016640469458371,1.2871664194653147,-0.2282205005425903
0.0199585275331839,0.5602238532949008,1.119993558904369,1.3446501566921882
1.957099040877304,-1.6513745828121826,0.2407210165892108,1.0259242876283603
-0.1813116501203136,-0.8498241729081408,-0.2265959436882899,-0.0779779322714522
0.7033723026411901,1.336549091889555,3.301658539304816,4.478733941813039
0.1473937266189216,1.0610544504824326,2.314714249233797,3.771949321675141
0.3168349832749621,0.0736509705862973,0.7338753804665878,1.559113916845137
1.03403647198364,0.405213803554026,1.6837716761984023,2.543864292892488
-1.219887774461364,-0.2327776016206705,-0.0949394542430247,-1.710444692857686
-0.5662648374849604,-1.290773832979113,-1.7541249384907602,-2.4872205689921354
-0.8767912750363148,-0.7316420286688561,-1.082949194312498,-2.106966720527531
-1.9260153312106416,0.3957635987509401,1.8380946663928253,0.8572468297374074
-1.9360068613867956,-2.039810430085597,-3.718354818265576,-5.987792804405437
0.4400494150835342,-0.5074994425602907,0.104233896365121,0.3664419902485681
-0.8436472595881132,-0.1537618394017436,-0.174249368185846,-0.6254527743655351
-0.4006579409479542,0.9997604446962186,2.239969231336917,1.651723253323828
-0.2261366567932294,-0.816831431120606,-1.2574580054164357,-1.468032474696379
-0.3393409538535906,1.29124870147377,3.231003080730839,3.623475458608767
-0.2413076360157669,1.3096735973731468,2.917277658651865,3.3245041251186547
-0.6642420210894342,-0.5997938354613594,-1.2193301780837111,-2.0905076965452976
-0.5725556665342093,-1.982171516849024,-2.811908852500667,-3.7377675065237135
0.0333767286490482,-1.1321639483562569,-1.013469814892252,-1.0208000959052128
0.2776277778739825,-0.1663763136633463,0.4369609492611735,0.2740890389401138
-0.3827806199807026,1.895758667105646,3.811299487702108,4.914461610672927
-0.9763863667038012,-1.9295412088399373,-2.952420803514047,-4.636532209681269
-1.0004027120372736,-1.326801198118774,-1.9909726222294344,-3.8315507017166457
2.418824535826836,-0.7800763443919703,4.570878811694451,7.208891409713281
0.7258805555075292,-0.1088109502286685,1.411562578726098,3.124790868875501
0.32154137573007,1.4923284107782973,3.510920808246364,4.384914244889428
-0.0894101280347251,1.156700489289255,2.7747369085187925,2.9181495332888687
-1.4021031331302356,0.4375485963651959,1.0477136794346027,-0.731481712908009
0.8575100341790961,0.9845195063464052,2.446245172167462,3.95040611616171
0.4184265475918214,-0.5485446973021587,-0.4253141105851467,-0.5147963925331118
0.0373536107556813,0.4027644161311166,0.9153768004919572,1.010984187275858
-0.4078006131490586,-0.0287379036632108,1.0331207914001617,0.251700730592605
2.8407016745960982,-0.8799429364797743,7.585472265967044,12.850854650599114
1.058691941670573,0.1701308327538596,1.3921616508943242,2.560192616965199
-0.6488079855805692,0.0847521367087775,0.6393006456145293,-0.56313041616554
-0.4155438423531563,0.949995484250874,2.3441722296381244,2.0526369208350776
-0.9274742830749608,1.6974433236170898,2.966090942047118,3.059974333292792
0.0472294962865326,-1.631590839004692,-2.0690403981331014,-2.1581980858799605
-0.9406173187218198,-0.4914597622648475,-0.699189447425689,-2.2065491329323663
2.021961742527236,-0.4087963362703936,3.191675329113417,6.468849852199006
0.3087573713463409,-0.4922563622528735,0.3951702103510653,0.531846099145402
0.4760495785422791,-1.03763330534086,-1.0330312093962788,-0.3877748363790102
0.00707012429814,-0.1519450729369955,-0.3631295619907666,-0.0561792780937749
0.092818526717747,-1.06299963036948,-2.595637067980744,-2.3032153124961763
1.3569878943498184,0.2500670066697064,2.6079874424453826,4.34342933745833
-0.1231746431093358,0.6661705399183893,0.9263440640953572,1.3035510958294805
1.378305779691372,0.4797001620541862,2.676308827323487,4.528833129867326
-0.3477382374776079,-2.013880747516411,-3.177607435911154,-2.7476461613307315
-1.3409575812882262,0.9938218182570996,1.8409449483410372,0.1151883664749269
-1.510912002359531,-0.6443643684019275,-1.87876921813702,-4.67668543400956
2.153364094597213,1.492082018654462,7.19045578546913,10.021592895786092
-0.0701645445239166,-0.8757571169760339,-1.5421685440057085,-2.605091822316308
0.7715436590800656,-0.6784680211044463,-0.1305128161899911,0.7857055712958431
2.3634155314288834,-0.4410260286200082,4.873881362182446,8.334309824696003
0.8929697530140895,-0.779287950852645,0.3071076483151883,1.1315489635857614
2.1982282265292548,-1.917858804344677,0.8798266718824496,2.544080741383249
-0.7645549605330529,-0.8172738080891356,-1.3246593482453286,-3.0007032731634533
0.1338202648960009,2.02298667133746,4.218344426130152,5.412806041912696
0.66204536122123,0.1713291039675698,1.0975607840718862,2.197048278233103
-0.2012275201998871,-1.1634610118010091,-2.0562926241449917,-2.7729023675622706
-0.1541114413415074,-1.3628566189913756,-1.5896955917097155,-1.761667789721882
-0.5903149507241198,-1.11784834596093,-1.51743925774328,-2.577077956811583
1.0930533753896703,-0.2856256555360911,1.3454550572769843,2.583790844944665
-1.5997604381729047,-1.824771338356385,-2.8756934201186817,-5.554676083285305
-1.2433900038360792,1.3712734384726502,2.1061946307758426,0.9751340254566638
0.1832598103625754,0.0695712805852039,1.0778835466311032,2.2743152765644408
0.6217079051104522,-1.577698934971131,-2.356680145755768,-1.6684633836792155
-0.3318714958379991,-0.0093102233974507,-0.0196494134123872,-0.1314292986548087
-0.40762354539338,-2.431597285453496,-4.705253422730603,-5.504407238882133
-1.3360724344730663,2.84419783500176,4.739280590978102,5.240637722034156
1.759643529405668,-0.8569477527058452,2.0914175617225994,3.607922779188751
0.3830859827132072,2.277515414547681,5.713330727391797,8.058096727569716
0.1713709587967621,0.5363343398278495,2.2078771071075862,2.39489341136607
-0.8478895028273318,-0.5166700854749281,-0.8800744517663341,-1.975835878037975
-1.1064009552309078,0.122504205495179,0.7166657956113407,0.1332338303542913
-0.8820363047277301,-0.5805115741128178,-0.9735571182732932,-1.6853488335030644
0.3563822700698941,-0.2017739240697683,0.6948694504602754,1.4390389120039355
0.4666478688316908,1.5480303005647242,4.170237709894638,4.667215541708344
-0.7469209556403231,0.8976810087241412,2.331915163116662,2.869618280681757
0.32458134485153,-0.9102938975527664,-1.1082767183758768,-1.7479044926769496
0.2507976371896538,1.169973291371114,2.637942297402631,3.923839096850098
-0.3428087047093807,1.0065027721033937,3.1009840358643905,3.266790054381921
0.5298027327078159,-0.4775046479108756,0.3104159752194583,0.3615210962817032
-0.6584598436760032,0.1772745405879383,0.8135619888702845,0.2752158205269647
0.209090941123976,1.0815008244616269,2.3897625980585877,2.388828634152155
-2.499244494297052,-1.6675478320943131,-2.985638898234158,-6.140877861264434
-0.2154892402789698,0.189507211814125,-0.227061642199064,-1.2081457133767048
0.7488679413826006,0.4224947839385627,1.9791780135329469,3.348043245139814
0.0113840514726146,0.3954664013196924,1.098481911113991,0.9613540172532856
-0.7912066798863123,-0.4010733487528653,-0.7310922211858435,-1.4459350613641893
-0.2917746570641815,-0.9725398510115448,-1.384828112280978,-1.5399886498616806
-1.601433113842171,0.6379701593594025,0.993484960672146,0.3064347248898053
-0.5361307781800634,-1.4651064600649415,-2.661237985137772,-4.080863543108357
-1.6073219075503749,-0.9434297879989644,-1.093312874900276,-2.766071347063086
-0.63891121785507,-1.1245249788867042,-1.313699787648618,-1.3879328991642332
-0.4219650928546253,-0.1916000401280168,-0.1710033895405379,-0.9049429684192882
0.9278874475254972,-0.0311214312158082,1.5311662374965125,2.6793459869307816
-0.5094347670506765,-0.3383451167780049,-0.8557940267489823,-1.6646365227071942
3.1544365426007643,1.1573753457251996,13.202582778106745,18.78474498775035
0.4450627232508768,-2.0801341319152686,-2.6001596223980465,-2.6893031959009286
0.3085059580000394,-0.1792721762286312,0.3026980531384094,0.8787542618775196
0.4636088623605259,0.228821131620655,2.2871927170793054,3.140335924184429
-0.9397307561550036,2.4607497117898096,4.72673229245619,5.428690772071697
